ID	TEXT	Ebene2	MEDIA	MARKT	lang	TEXT_cleaned	Length	Category
00021aCUY6CKVPEJ	iPhone Plus Silber GB Vertrag ist bereits verlaengert brauche nur noch ein neues Telefon Erreichbar Werktags zwischen und Uhr Sollte euer Angebot mit einer vorne beginnen Bitte nicht anrufen Besten Dank	Unknown	facebooksession	Unknown	de	iphone plus silber gb vertrag bereits verlaengert brauche nuren neu Telefon erreichbar Werktags Uhr Angebot vorne beginnen anrufen	18	3
00021aCUY6CKVSBK	Hallo liebes Vodafone Team ich wollte mich ueber eine vorzeitige Verlaengerung meines Vertrages erkundigen Meine Rufnummer ich interessiere mich fuer das neue iPhone oder das er aber die monatliche Grundgebuehr sollte die jetzige nicht uebersteigen ich wuerde mich sehr ueber eine Antwort freuen vielen lieben Dank Mit freundlichen Gruessen Alain	Unknown	facebooksession	Unknown	de	liebesen ueber vorzeitig Verlaengerung Vertrages erkundigen Rufnummer interessiere fuer neu iphone monatlich Grundgebuehr sollen jetzig uebersteigen wuerde ueber Antwort freuen Alain	21	3
00021aCV9YGY06MB	Hi seid ihr grad da Braeuchte etwas Hilfe	Unknown	facebooksession	Mobile Credit	de	seid grad Braeuchte Hilfe	4	3
00021aCV9YGY77G5	Hi Markus danke fuer deine Unterstuetzung	Unknown	facebooksession	Unternehmen allgemein	de	markus fuer Unterstuetzung	3	3
00021aCV9YGYG6WC	Moin Wir hatten das iPhone ueber die Rufnummer bestellt gehabt Der Liefertermin war eigentlich der koenntet ihr mal kurz checken was stand der Dinge ist bzw kurz schreiben wann ihr die naechste Ladung iPhones bekommt bzw rausschickt Vielen Dank und lieben Gruss	Unknown	facebooksession	Unknown	de	iphone ueber Rufnummer bestellen gehabt Liefertermin eigentlich koenntet mal kurz checken stehen Dinge bzw kurz schreiben wann naechste Ladung iphones bekommen bzw rausschickt lieb	24	3
00021aCV9YGYGSCA	Hallo VodafoneTeam diese Message habe ich vor ein paar Tagen auf eure Pinnwand gepostet Joe Landy an Vodafone Deutschland September um  Liebes Team von Vodafone wiesooooo muessen wir uns gegenseitig dazu animieren uns wie Kinder zu verhalten anstatt dass es moeglich ist wie Erwachsene miteinander umzugehen Von der Kundenbetreuung erfahre ich dass ich erst kuenstlich kuendigen muss sodass man mir attraktive Angebote machen kann Ich bin seit Jahren jetzt durchgaengig bei Vodafone und kann von einem Konzern wie Vodafone kein Vertragsverlaengerungsangebot erhalten das nur halbwegs wettbewerbsfaehig ist ohne vorher gekuendigt zu haben Ist das wirklich der Weg den man als Unternehmen gehen sollte Ich bezweifle das Wir sind erst zufrieden wenn Sie es sind Das waere ich wenn I Man nach Jahren Zugehoerigkeit vermute ihr habt an mir um die  verdient einen Stammkundenstatus geniesst bei dem man sichtliche Vorteile geniesst II Man als Kunde am Ende eines Vertragszyklusses nicht erst kuendigen muss um mit einem attraktiven Angebot verlaengern zu koennen III Man als Kunde der Telefon Mobilfunk und Internet ueber euch bezieht nicht nur fancy Begriffe um die Ohren geworfen bekommt Gigakombi Cube und DSL und XL und ExtraGB sondern passgenaue Angebote entsprechend der Beduerfnisse Wenn Marketing hier nicht nur Lockstoff waere sondern sich in der Kundenleistung widerspiegeln wuerde wuerde ich euch liebend gerne weiterempfehlen Das war eure Antwort Vodafone Deutschland Hi Joe sorry erstmal fuers Warten wir kuemmern uns natuerlich gern um Dich Bitte schick uns eine Privatnachricht mit Deinen Vorstellungen und Deiner Kundennummer an unsere ServiceSeite Zur Info Die Inhalte werden unverschluesselt vermittelt VG Juli jkc Rufnummer zur Kundennummer sind meine Daten Was ich mir wuensche Dinge Ein gutes Vertragsverlaengerungsangebot OHNE kuenstlich kuendigen zu muessen Ein Angebot bei dem exakt beruecksichtigt wird was an GigaPaketen fuer mich denkbar ist und was zu mir und meinen Beduerfnissen passt Dass sich Jahre Zugehoerigkeit wie ein loyales Kundenverhaeltnis anfuehlen und nicht als waere man beliebig austauschbar DANN waere ich zufrieden Ich haette gerne Keine hoeheren Kosten als derzeit Den GigaVorteil von GBMonat Eine verbindliche Info zur Zuzahlung der Kosten fuer das iphone X GB Fertig	Unknown	facebooksession	Unknown	de	Message paar Tagen Pinnwand gepostet Joe landy deutschland september wiesooooo muessen gegenseitig animieren Kinder verhalten anstatt dass moeglich Erwachsene miteinander umzugehen Kundenbetreuung erfahre dass erst kuenstlich kuendigen muessen sodass attraktiv Angebote seit Jahren durchgaengig Konzern Vertragsverlaengerungsangebot erhalten halbwegs wettbewerbsfaehig vorher kuendigen wirklich Unternehmen gehen sollen bezweifle erst zufried waere nhren Zugehoerigkeit vermute habt verdienen stammkundenstatus geniesst sichtlich Vorteile geniesst ii Kunde Ende Vertragszyklusses erst kuendigen muessen attraktiven Angebot verlaengern koennen iii Kunde Telefon Mobilfunk Internet ueber beziehen fancy begreifen Ohren werfen bekommen gigakombi cube dsl xl extragb passgenaue angebote entsprechend Beduerfnisse Marketing Lockstoff waere Kundenleistung widerspiegeln wuerde wuerde liebend weiterempfehlen Antwort deutschland joe sorry erstmal fuers Warten kuemmern natuerlich schick Privatnachricht Vorstellungen Kundennummer Serviceseite Info Inhalte unverschluesselt vermitteln juli jkc rufnummer Kundennummer Daten wuensch Dinge gutes Vertragsverlaengerungsangebot kuenstlich kuendigen muessen Angebot exakt beruecksichtigen gigapaketen fuer denkbar Beduerfnissen passt dass Jahre Zugehoerigkeit loyales Kundenverhaeltnis anfuehlen waere beliebig austauschbar waere zufried haette hoeheren Kosten derzeit gigavorteil Gbmonat verbindlich Info Zuzahlung Kosten fuer iphone GB fertig	163	3
00021aCV9YGYHGFQ	Hallo Vodafone Team mich wuerde mal interessieren ob und wann meine Handyrechnung abgebucht wird oder ich die Uberweisen soll Mich wundert es etwas das noch nichts abgebucht wurde Liebe Gruesse Maik Hallooooo	Unknown	facebooksession	Unknown	de	wuerde mal interessieren wann Handyrechnung abgebucht Uberweisen sollen wundert abgebucht maik hallooooo	12	3
00021aCV9YGYHH2G	Okay Das heisst fuer mich auf deutsch ich soll zur Telekom wechseln Schade aber das waere definitiv ein Grund da das die Zukunft ist Bin sehr lange Kunde bei Ihnen Danke trotzdem	Unknown	facebooksession	Unknown	de	ok heissen fuer deutsch sollen Telekom wechseln Schade waere definitiv Grund Zukunft lange Kunde trotzdem	15	3
00021aCV9YGYSSPP	Danke fuer die Antwort	Unknown	facebooksession	Unternehmen allgemein	de	fuer Antwort	2	3
00021aCVQMBK0PJW	Ja mittlerweile ist es angekommen Hat zwar die falsche Farbe aber darueber habe ich jetzt mal hinweggesehen	Unknown	facebooksession	Unknown	de	ja mittlerweil angekommen zwaren falsch Farbe darueber mal hinweggesehen	9	3
00021aCVQMBK11JR	herzlichen dank fuer die antwort ich habe es nochmal probiert hat doch geklappt  aber schoen dass ihr trotz vieler anfragen reagiert und antwortet  viele gruesse steffi herzlichen dank fuer die antwort ich habe es nochmal probiert hat doch geklappt  aber schoen dass ihr trotz vieler anfragen reagiert und antwortet  viele gruesse steffi	Unknown	facebooksession	Unternehmen allgemein	de	herzlich fuer antwort nochmal probiert klappen schoen dass trotz anfragen reagieren antwortet steffi herzlichen fuer antwort nochmal probiert klappen schoen dass trotz anfragen reagieren antwortet steffi	26	3
00021aCVQMBK16MM	Hallo ich bin seit ca Jahren Kunde bei Ihnen und wuerde gerne meinen Vertrag mit dem iPhone X vorzeitig verlaengern Welche Konditionen koennen Sie mir anbieten Gruss Daun	Unknown	facebooksession	Unknown	de	seit ca jahr Kunde wuerde Vertrag iphone vorzeitig verlaengern Konditionen koennen anbieten Daun	13	3
00021aCVQMBK6EX1	Das heisst es wird zum Nachteil des Kunden aufgerundet Das finde ich nicht in Ordnung Dann sollte man die Tarife von vornherein mit  anbieten Mein Vertrag ist nun mal mit  abgeschlossen Wenn ihr das mit dem Runden nicht hinbekommt dann schreibt mir bitte die fehlende Differenz auf die Restlaufzeit gut Kaufmaennisches Runden beginnt erst ab der ten Stelle nach dem Komma Aber hier braucht man garnicht Runden da es sich um ganze Werteinheiten handelt Ganze Cent und nicht wie bei Tankstellen um Cent	Unknown	facebooksession	Unknown	de	heissen Nachteil Kunden aufgerundet finde Ordnung sollen tarif vornherein anbieten Vertrag mal abschliessen runde hinbekommt schreiben fehlend Differenz Restlaufzeit gut kaufmaennisch runde beginnen erst ab ten Stelle Komma brauchen garnicht runde ganz Werteinheiten handeln Ganze Cent tankstelle Cent	38	3
00021aCVQMBKB570	Danke fuer Ihre Antwort mein Telefon Nummer und moechte fuer beide Vertraege Info Mit freundlichen Gruessen Danke fuer Ihre Antwort mein Telefon Nummer und moechte fuer beide Vertraege Info Mit freundlichen Gruessen	Unknown	facebooksession	Unknown	de	fuer Antwort Telefon Nummer moechte fuer beid Vertraege info fuer Antwort Telefon Nummer moechte fuer beid Vertraege Info	18	3
00021aCVQMBKH4X0	Guten Tag ich wollte mal Bescheid geben dass einer Ihrer Aussendienstler mit dem Kennzeichen D VF auf der A Bremen Richtung Osnabrueck staendig auf ihr Handy guckt und uns fast im Stau aufgefahren ist	Unknown	facebooksession	Unternehmen allgemein	de	mal Bescheid geben dass Aussendienstler Kennzeichen bremen richtung osnabrueck staendig Handy guckt fasen Stau aufgefahren	15	3
00021aCVQMBKJ89H	Guten Tag Leibes Vodafone Team wisst ihr schon davon Vorsicht vor diesen nummern Wurde gestern und heute von diesen nummern angerufen und wie sich herausstellte sind diese nummern als Gefahr eingestuft Laut Internet sind diese nummern aus Burundi Ostafrika Vorwiegend Vodafonekunden werden von diesen nummern angerufen Der Anruf kostet euch bei Abnahme Euro Und laut Recherche will man euch irgend nen Schund andrehen und setzt euch auf eure kosten in eine Warteschleife Falls ihr also einen auf dieser Art erhaltet lehnt den Anruf ab und blockiert diese nummern Naehere Informationen findet ihr auch im Internet Teilen erwuenscht MfG Flocke	Unknown	facebooksession	Unternehmen allgemein	de	leib wisst schon davon Vorsicht nummern Wurde gestern heuen nummern angerufen herausstellte nummern Gefahr eingestuft Laut Internet nummern burundi ostafrika vorwiegend Vodafonekunden nummern angerufen Anruf kosen Abnahme Euro laut Recherche irgend nen Schund andrehen setzen kosen Warteschleife falls Art erhaltet lehnen Anruf ab blockiert nummern Naehere Informationen finden Internet Teilen erwuenscht Flocke	52	3
00021aCVQMBKJNSY	Der Techniker war da hat das Problem erkannt und geloest Das Ticket kann geschlossen werden Vielen Dank LG Nadine	Unknown	facebooksession	Kabel	de	Techniker Problem erkennen geloest Ticket geschloss nadine	7	3
00021aCVQMBKMQQC	Hallo Vodafone Ich liebe gern meine Vertraege bei euch zu machen vor allem ueber das Facebook Team Habt ihr fuer mich ein persoenliches iPhone X oder Angebot Freue mich auf eure Rueckmeldung Danke Ahmet	Unknown	facebooksession	Unknown	de	lieben Vertraege ueber Facebook Team Habt fuer persoenlich iphone Angebot Freue Rueckmeldung Ahmet	13	3
00021aCVQMBKNP07	Hi Vodafone Team Ich hatte euch bereits am August angeschrieben da mir leider die telefonisch zugesagten Konditionen fuer einen DSL und TV Anschluss nicht eingerichtet worden sind Ein Kollege war hier sehr hilfreich und hat mir weitergeholfen Allerdings bin ich ein erneutes mal gezwungen euren Support anzuschreiben da mir telefonisch wieder nicht weitergeholfen werden kann Den DSL Anschluss den ich am August mit euch telefonisch abgeschlossen hab wurde am September freigeschaltet Allerdings hab ich NOCH IMMER meinen Receiver nicht erhalten Ich habe bereits mal in der Hotline angerufen und danach gefragt Aussage am der ist noch auf dem Weg bitte haben Sie noch einige Tage Geduld Aussage am Es tut mir leid der Receiver wurde nicht erfasst Ich erstelle eine neue Order in ca Tagen haben sie ihren Receiver Aussage am es tut mir leid der Status ist noch in Bearbeitung Bitte gedulden sie sich noch bis Freitag den Wenn er bis dahin nicht da sein sollte melden sich sie bitte erneut Ich habe also nun meinen Anschluss schon seit dem etwas mehr als drei Wochen und noch immer keinen Receiver den ich nutzen kann Es kann ja vorkommen das sich eine Lieferung verzoegert allerdings ist es mir raetselhaft wie es passieren kann das der Versand sich fast Monate hinauszieht verstragsabschluss August Ich bitte nun ein letztes mal um eine Bemuehung mir den Receiver so schnell es geht zukommen zu lassen Ich bin bereit ihn auch in einem Shop in meiner Naehe abzuholen Mein TV Vertrag wird seit dem berechnet Ich habe zwar einen online Vorteil der davon abgezogen wird trotzdem bin ich nicht einverstanden das diese Kosten in Rechnung gestellt und von meinem Guthaben abgezogen werden Ich bestehe auf eine Zusendung oder Abholung meines Receivers bis zum Oktober andernfalls bin ich gezwungen rechtliche Schritte einzuleiten und beide Vertraege zu stornieren Meine kundennummer lautet Mit freundlichen Gruessen Ebru Aslan	Unknown	facebooksession	Unknown	de	bereits August anschreiben leider telefonisch zugesagt Konditionen fuer DSL tv anschluss einrichten worden Kollege hilfreich weitergeholfen allerdings erneutes mal zwingen Support anzuschreiben telefonisch weitergeholfen DSL Anschluss August telefonisch abschliessen September freigeschaltet allerdings immer Receiver erhalten bereits mal Hotline angerufen danach fragen Aussage bitten Tage Geduld Aussage tun leid Receiver wurde erfassen erstelle neu Order ca Tagen Receiver Aussage tun leid Status Bearbeitung gedulden Freitag dahin sollen melden bitten erneuen Anschluss schon seit mehr drei Wochen immer Receiver nutzen ja vorkommen Lieferung verzoegert allerdingsen raetselhaft passieren Versand fasen Monate hinauszieht verstragsabschluss August bitten letztesen mal Bemuehung Receiver schnell gehen zukommen lassen bereit Shop Naehe abzuholn tv vertrag seit berechnet online Vorteil davon abziehen trotzdem einverstand Kosten Rechnung stellen Guthaben abziehen bestehe Zusendung Abholung Receivers Oktober andernfalls zwingen rechtlich Schritte einzuleien beid Vertraege stornieren kundennummer lauten Ebru Aslan	136	3
00021aCVQMBKWNKB	erhalte ich hier richtigen vodafone support	Unknown	facebooksession	Unternehmen allgemein	de	Erhalte richtigen support	3	3
00021aCVQMBKWNKJ	Guys I got this weird message today and I see a charge on my phone bill please help image Message has attachments Link Who do I contact about this Hallo sollte ich Deutsch Sprechen	Unknown	facebooksession	Unternehmen allgemein	en	guys got weird message today see charge phone bill please help image contact deutsch sprechen	15	3
00021aCVQMBKYN55	Online spielen psn seit tagen nur noch halb moeglich was da los	Unknown	facebooksession	FixedNet	de	online spiel psn seit tagen halb moeglich los	8	3
00021aCVQMBKYQ0P	Hallo Ich habe ein Anliegen bezueglich Festnetzinternet von Vodafone kann mir jemand helfen Danke fuer die Hilfe	Unknown	facebooksession	Unternehmen allgemein	de	Anliegen bezueglich Festnetzinternet jemand helfen fuer Hilfe	7	3
00021aCVQMBKYS2E	Super cool also habe ich ab jetzt die GB fuer  und paar zerquetschte du und sollte das neue iPhone zu teuer sein kann ich sagen schick mir das iPhone Und die  Gutschrift sind in der Datenbank hinterlegt und wird dann dafuer verwendet Richtig O k meine Frau hat sich fuer das iPhone entschieden in schwarz koennen Sie mir zu schicken an die bekannte Adresse Unsal Arik Vordere Sterngasse Nuernberg	Unknown	facebooksession	Unknown	de	sup cool alsoen ab GB fuer paar zerquetschte sollen neu iphone teu sagen schick iphone Gutschrift Datenbank hinterlegen dafuer verwenden richtig Frau fuer iphone entschied schwarz koennen schicken bekennen Adresse Unsal Arik Vordere sterngasse nuernberg	35	3
00021aCW8YPK07P4	Hallo macht mir doch mal ein gutes Angebot was mich zum bleiben umstimmt Koennt mich gerne anrufen Mit freundlichen Gruessen Christian Ich finde es total schade das mich noch niemand von Vodafon kontaktiert hat bezueglich einer Vertragsverlaengerung In Tagen laeuft mein Vertrag aus Koennt mich gerne telefonisch erreichen unter Vor Jahren hat alles viel viel besser geklappt Mit freundlichen Gruessen Christian	Unknown	facebooksession	Unknown	de	mal gutes Angebot bleiben umstimmt Koennt anrufen christian finde total schade niemand Vodafon kontaktiert bezueglich Vertragsverlaengerung Tagen laeuft Vertrag Koennt telefonisch erreichen Jahren besser klappen christian	26	3
